locus	transcript	exp	obs
12:40634387	ENST00000298910	1.6704e-01	0
12:40634389	ENST00000298910	8.6230e-02	0
12:40634390	ENST00000298910	1.6061e-01	0
12:40634392	ENST00000298910	2.3818e-01	0
12:40634393	ENST00000298910	3.1294e-01	1
12:40634394	ENST00000298910	5.5762e-02	0
12:40634395	ENST00000298910	1.3427e-01	0
12:40634396	ENST00000298910	2.9307e-01	1
12:40634397	ENST00000298910	2.7864e-02	0
12:40634398	ENST00000298910	5.8029e-02	0
12:40634399	ENST00000298910	8.2804e-02	0
12:40634400	ENST00000298910	4.3525e-02	0
12:40634401	ENST00000298910	2.9307e-01	0
12:40634402	ENST00000298910	3.1294e-01	0
12:40634403	ENST00000298910	5.5762e-02	0
12:40634404	ENST00000298910	1.0355e-01	1
12:40634405	ENST00000298910	2.5657e-01	1
12:40634407	ENST00000298910	8.7997e-02	0
12:40634408	ENST00000298910	1.4701e-01	0
12:40634410	ENST00000298910	2.4224e-01	0
12:40634411	ENST00000298910	2.7196e+00	2
12:40634413	ENST00000298910	1.8753e-01	0
12:40634414	ENST00000298910	2.1108e-01	0
12:40634415	ENST00000298910	2.4242e-02	0
12:40634416	ENST00000298910	2.5657e-01	0
12:40634417	ENST00000298910	2.5108e-01	0
12:40634419	ENST00000298910	1.3427e-01	0
12:40637352	ENST00000298910	2.9384e-01	0
12:40637353	ENST00000298910	3.3400e-02	0
12:40637354	ENST00000298910	1.3427e-01	0
12:40637355	ENST00000298910	5.5762e-02	0
12:40637356	ENST00000298910	6.1243e-02	0
12:40637357	ENST00000298910	1.4627e-01	0
12:40637358	ENST00000298910	2.1108e-01	1
12:40637359	ENST00000298910	8.7104e-02	0
12:40637360	ENST00000298910	2.9307e-01	0
12:40637361	ENST00000298910	1.6704e-01	0
12:40637363	ENST00000298910	2.0451e-01	1
12:40637364	ENST00000298910	1.0355e-01	0
12:40637365	ENST00000298910	4.8927e-02	0
12:40637366	ENST00000298910	2.6213e-01	1
12:40637367	ENST00000298910	1.4327e-01	0
12:40637369	ENST00000298910	2.5108e-01	0
12:40637370	ENST00000298910	1.1040e-01	0
12:40637372	ENST00000298910	3.1294e-01	2
12:40637373	ENST00000298910	3.1294e-01	0
12:40637374	ENST00000298910	2.0530e-01	0
12:40637375	ENST00000298910	1.1040e-01	0
12:40637376	ENST00000298910	2.6213e-01	0
12:40637377	ENST00000298910	6.5300e-02	0
12:40637378	ENST00000298910	2.1324e-01	1
12:40637379	ENST00000298910	2.9384e-01	1
12:40637381	ENST00000298910	1.3427e-01	1
12:40637382	ENST00000298910	2.1108e-01	1
12:40637383	ENST00000298910	8.7104e-02	0
12:40637384	ENST00000298910	2.9307e-01	0
12:40637385	ENST00000298910	1.4327e-01	1
12:40637387	ENST00000298910	1.2815e-01	0
12:40637388	ENST00000298910	2.5108e-01	0
12:40637389	ENST00000298910	1.6359e-01	0
12:40637390	ENST00000298910	1.6704e-01	0
12:40637391	ENST00000298910	2.9307e-01	0
12:40637392	ENST00000298910	2.7864e-02	0
12:40637393	ENST00000298910	1.4627e-01	1
12:40637394	ENST00000298910	2.8550e-01	1
12:40637396	ENST00000298910	1.4627e-01	0
12:40637397	ENST00000298910	2.1108e-01	0
12:40637398	ENST00000298910	6.1243e-02	0
12:40637399	ENST00000298910	2.8550e-01	0
12:40637400	ENST00000298910	2.1108e-01	0
12:40637401	ENST00000298910	3.9287e-02	0
12:40637402	ENST00000298910	2.9307e-01	0
12:40637403	ENST00000298910	1.6704e-01	1
12:40637405	ENST00000298910	3.6332e-01	1
12:40637406	ENST00000298910	1.6704e-01	0
12:40637408	ENST00000298910	2.0451e-01	1
12:40637409	ENST00000298910	1.0355e-01	0
12:40637410	ENST00000298910	4.8927e-02	0
12:40637411	ENST00000298910	2.4224e-01	0
12:40637412	ENST00000298910	2.4224e-01	0
12:40637414	ENST00000298910	2.8550e-01	1
12:40637415	ENST00000298910	3.1294e-01	0
12:40637416	ENST00000298910	2.0530e-01	0
12:40637417	ENST00000298910	8.4693e-02	0
12:40637418	ENST00000298910	1.1869e-01	0
12:40637419	ENST00000298910	4.8927e-02	0
12:40637420	ENST00000298910	2.4224e-01	1
12:40637421	ENST00000298910	2.3818e-01	1
12:40637423	ENST00000298910	2.1108e-01	0
12:40637424	ENST00000298910	1.0355e-01	0
12:40637425	ENST00000298910	1.0302e-01	1
12:40637426	ENST00000298910	2.9654e-01	0
12:40637427	ENST00000298910	2.5108e-01	1
12:40637429	ENST00000298910	2.8550e-01	1
12:40637430	ENST00000298910	3.1294e-01	1
12:40637431	ENST00000298910	2.0530e-01	1
12:40637432	ENST00000298910	1.1040e-01	0
12:40637433	ENST00000298910	2.6213e-01	0
12:40637434	ENST00000298910	6.5300e-02	0
12:40637435	ENST00000298910	1.5904e-01	0
12:40637436	ENST00000298910	1.0355e-01	0
12:40637437	ENST00000298910	5.8029e-02	0
12:40637438	ENST00000298910	7.8698e-02	0
12:40637439	ENST00000298910	2.3649e-01	1
12:40637440	ENST00000298910	4.3103e-02	0
12:40637441	ENST00000298910	2.1108e-01	0
12:40637442	ENST00000298910	2.1108e-01	1
12:40637443	ENST00000298910	2.4242e-02	0
12:40637444	ENST00000298910	8.9156e-02	0
12:40637445	ENST00000298910	1.3427e-01	0
12:40637446	ENST00000298910	4.8927e-02	0
12:40637447	ENST00000298910	1.8330e-01	1
12:40637448	ENST00000298910	1.0355e-01	1
12:40637449	ENST00000298910	4.8927e-02	0
12:40637450	ENST00000298910	2.6213e-01	1
12:40637451	ENST00000298910	1.6704e-01	0
12:40637453	ENST00000298910	1.1040e-01	0
12:40637454	ENST00000298910	2.6213e-01	0
12:40637455	ENST00000298910	5.5023e-02	0
12:40637456	ENST00000298910	1.3427e-01	0
12:40637457	ENST00000298910	2.3818e-01	0
12:40637458	ENST00000298910	4.6156e-02	0
12:40637459	ENST00000298910	1.6061e-01	0
12:40637460	ENST00000298910	2.9307e-01	0
12:40637462	ENST00000298910	5.8029e-02	0
12:40637463	ENST00000298910	1.1587e-01	0
12:40637464	ENST00000298910	1.0028e-01	1
12:40637465	ENST00000298910	2.4224e-01	1
12:40637466	ENST00000298910	1.1040e-01	0
12:40637468	ENST00000298910	2.1324e-01	0
12:40637469	ENST00000298910	3.1294e-01	1
12:40637470	ENST00000298910	6.1243e-02	0
12:40637471	ENST00000298910	1.2538e-01	0
12:40637472	ENST00000298910	2.5108e-01	0
12:40637473	ENST00000298910	1.2087e-01	0
12:40637474	ENST00000298910	2.4224e-01	0
12:40637475	ENST00000298910	1.2762e-01	0
12:40637477	ENST00000298910	1.6733e-01	0
12:40637478	ENST00000298910	2.9307e-01	0
12:40637480	ENST00000298910	5.5762e-02	0
12:40637481	ENST00000298910	8.2804e-02	0
12:40637482	ENST00000298910	4.3299e-02	0
12:40637483	ENST00000298910	2.5108e-01	0
12:40643628	ENST00000298910	3.6332e-01	0
12:40643630	ENST00000298910	1.4627e-01	0
12:40643631	ENST00000298910	2.1108e-01	1
12:40643632	ENST00000298910	5.5762e-02	0
12:40643633	ENST00000298910	1.1869e-01	0
12:40643634	ENST00000298910	1.1869e-01	0
12:40643635	ENST00000298910	5.8029e-02	0
12:40643636	ENST00000298910	1.1869e-01	0
12:40643637	ENST00000298910	1.0355e-01	0
12:40643638	ENST00000298910	8.9156e-02	0
12:40643639	ENST00000298910	1.3427e-01	1
12:40643640	ENST00000298910	2.1108e-01	1
12:40643641	ENST00000298910	6.1243e-02	0
12:40643642	ENST00000298910	2.8550e-01	1
12:40643643	ENST00000298910	1.8753e-01	0
12:40643644	ENST00000298910	5.0954e-02	0
12:40643645	ENST00000298910	8.7997e-02	1
12:40643646	ENST00000298910	1.6061e-01	0
12:40643648	ENST00000298910	3.6332e-01	0
12:40643649	ENST00000298910	1.6733e-01	1
12:40643651	ENST00000298910	5.5762e-02	0
12:40643652	ENST00000298910	8.2804e-02	0
12:40643653	ENST00000298910	6.3471e-02	0
12:40643654	ENST00000298910	1.1869e-01	0
12:40643655	ENST00000298910	1.6009e-01	0
12:40643656	ENST00000298910	2.3295e-01	0
12:40643657	ENST00000298910	2.1145e+00	1
12:40643658	ENST00000298910	1.0355e-01	0
12:40643659	ENST00000298910	4.8927e-02	0
12:40643660	ENST00000298910	2.6213e-01	0
12:40643661	ENST00000298910	1.4327e-01	1
12:40643663	ENST00000298910	2.1324e-01	0
12:40643664	ENST00000298910	3.1294e-01	0
12:40643665	ENST00000298910	8.7104e-02	0
12:40643666	ENST00000298910	1.5904e-01	0
12:40643667	ENST00000298910	1.1040e-01	0
12:40643668	ENST00000298910	1.0276e-01	0
12:40643669	ENST00000298910	1.6009e-01	0
12:40643670	ENST00000298910	1.1869e-01	0
12:40643671	ENST00000298910	5.7686e-02	1
12:40643672	ENST00000298910	2.9307e-01	0
12:40643673	ENST00000298910	1.6704e-01	0
12:40643675	ENST00000298910	3.6332e-01	1
12:40643676	ENST00000298910	1.6704e-01	0
12:40643678	ENST00000298910	8.4693e-02	0
12:40643679	ENST00000298910	1.1869e-01	0
12:40643680	ENST00000298910	4.8927e-02	0
12:40643681	ENST00000298910	2.4224e-01	0
12:40643682	ENST00000298910	2.4224e-01	0
12:40643684	ENST00000298910	2.9307e-01	1
12:40643685	ENST00000298910	1.6704e-01	0
12:40643687	ENST00000298910	1.0028e-01	1
12:40643688	ENST00000298910	1.6061e-01	0
12:40643689	ENST00000298910	8.6230e-02	0
12:40643690	ENST00000298910	1.0028e-01	0
12:40643691	ENST00000298910	1.6061e-01	1
12:40643692	ENST00000298910	1.0276e-01	0
12:40643693	ENST00000298910	1.6733e-01	0
12:40643694	ENST00000298910	1.6733e-01	0
12:40643696	ENST00000298910	2.9654e-01	0
12:40643697	ENST00000298910	2.1324e-01	1
12:40643699	ENST00000298910	1.8330e-01	0
12:40643700	ENST00000298910	1.1040e-01	0
12:40643701	ENST00000298910	1.2514e-01	0
12:40643702	ENST00000298910	1.0355e-01	0
12:40643703	ENST00000298910	2.1108e-01	0
12:40643704	ENST00000298910	8.7104e-02	0
12:40643705	ENST00000298910	2.3818e-01	0
12:40643706	ENST00000298910	2.3818e-01	0
12:40643708	ENST00000298910	2.4224e-01	0
12:40643709	ENST00000298910	2.3818e-01	0
12:40643711	ENST00000298910	5.5762e-02	1
12:40643712	ENST00000298910	1.1587e-01	0
12:40643713	ENST00000298910	1.0028e-01	0
12:40643714	ENST00000298910	1.0028e-01	0
12:40643715	ENST00000298910	1.6061e-01	0
12:40643716	ENST00000298910	1.2514e-01	0
12:40643717	ENST00000298910	1.8753e-01	0
12:40643718	ENST00000298910	1.8753e-01	0
12:40643719	ENST00000298910	7.1944e-02	0
12:40643720	ENST00000298910	1.1040e-01	0
12:40643721	ENST00000298910	1.1615e-01	0
12:40643723	ENST00000298910	2.4224e-01	0
12:40643724	ENST00000298910	2.7196e+00	1
12:40643726	ENST00000298910	2.4224e-01	0
12:40643727	ENST00000298910	1.1040e-01	0
12:40643729	ENST00000298910	1.6061e-01	0
12:40643730	ENST00000298910	2.4224e-01	0
12:40643731	ENST00000298910	8.6230e-02	0
12:40643732	ENST00000298910	1.6061e-01	0
12:40643733	ENST00000298910	2.9307e-01	0
12:40643734	ENST00000298910	2.7864e-02	0
12:40643735	ENST00000298910	5.8029e-02	0
12:40643736	ENST00000298910	1.1587e-01	0
12:40643737	ENST00000298910	7.8558e-02	0
12:40643738	ENST00000298910	2.9384e-01	0
12:40643739	ENST00000298910	1.2087e-01	0
12:40643741	ENST00000298910	2.5108e-01	1
12:40643742	ENST00000298910	1.1040e-01	0
12:40643744	ENST00000298910	2.5108e-01	0
12:40643745	ENST00000298910	1.1040e-01	0
12:40643747	ENST00000298910	1.6061e-01	0
12:40645034	ENST00000298910	2.1313e-01	0
12:40645036	ENST00000298910	1.4135e-01	0
12:40645037	ENST00000298910	9.7130e-02	0
12:40645038	ENST00000298910	1.1010e-01	1
12:40645039	ENST00000298910	1.2606e-01	0
12:40645040	ENST00000298910	2.3063e-01	0
12:40645042	ENST00000298910	2.5375e-01	1
12:40645043	ENST00000298910	1.8760e-01	0
12:40645044	ENST00000298910	3.2582e-02	0
12:40645045	ENST00000298910	1.0549e-01	0
12:40645046	ENST00000298910	9.2037e-02	0
12:40645047	ENST00000298910	1.1122e-01	1
12:40645048	ENST00000298910	4.3486e-02	0
12:40645049	ENST00000298910	7.4307e-02	0
12:40645050	ENST00000298910	5.6957e-02	0
12:40645051	ENST00000298910	1.0651e-01	0
12:40645052	ENST00000298910	1.9116e-01	0
12:40645053	ENST00000298910	7.2893e-02	0
12:40645054	ENST00000298910	8.0742e-02	0
12:40645055	ENST00000298910	1.2160e-01	0
12:40645056	ENST00000298910	4.4698e-02	0
12:40645057	ENST00000298910	2.1605e-01	0
12:40645058	ENST00000298910	1.7276e-01	0
12:40645059	ENST00000298910	5.1369e-02	0
12:40645060	ENST00000298910	5.3458e-02	1
12:40645061	ENST00000298910	7.6281e-02	0
12:40645062	ENST00000298910	3.9888e-02	0
12:40645063	ENST00000298910	1.7022e-01	0
12:40645064	ENST00000298910	1.0170e-01	0
12:40645065	ENST00000298910	8.1714e-02	0
12:40645066	ENST00000298910	4.7317e-02	0
12:40645067	ENST00000298910	9.6899e-02	0
12:40645068	ENST00000298910	5.4300e-02	0
12:40645069	ENST00000298910	9.1069e-02	0
12:40645070	ENST00000298910	1.1942e-01	0
12:40645071	ENST00000298910	1.1796e-01	1
12:40645072	ENST00000298910	9.7613e-02	0
12:40645073	ENST00000298910	1.9751e-01	0
12:40645074	ENST00000298910	8.2108e-02	0
12:40645075	ENST00000298910	4.0716e-02	0
12:40645076	ENST00000298910	1.0480e-01	0
12:40645077	ENST00000298910	1.1960e-01	0
12:40645078	ENST00000298910	9.9626e-02	0
12:40645079	ENST00000298910	2.0307e-01	0
12:40645080	ENST00000298910	7.7436e-02	0
12:40645081	ENST00000298910	8.5775e-02	0
12:40645082	ENST00000298910	1.2918e-01	0
12:40645083	ENST00000298910	4.7370e-02	0
12:40645084	ENST00000298910	1.7747e-01	0
12:40645085	ENST00000298910	1.0688e-01	0
12:40645086	ENST00000298910	1.2189e-01	0
12:40645087	ENST00000298910	1.0087e-01	0
12:40645088	ENST00000298910	2.0561e-01	0
12:40645089	ENST00000298910	8.5351e-02	0
12:40645090	ENST00000298910	2.0117e-01	0
12:40645091	ENST00000298910	1.8376e-01	0
12:40645092	ENST00000298910	8.5839e-02	0
12:40645093	ENST00000298910	2.0232e-01	1
12:40645094	ENST00000298910	1.2709e-01	0
12:40645095	ENST00000298910	8.6315e-02	0
12:40645096	ENST00000298910	1.5760e-01	0
12:40645097	ENST00000298910	1.0940e-01	0
12:40645098	ENST00000298910	5.3763e-02	0
12:40645099	ENST00000298910	2.9654e-01	0
12:40645100	ENST00000298910	2.9654e-01	0
12:40645102	ENST00000298910	2.0451e-01	0
12:40645103	ENST00000298910	1.0355e-01	0
12:40645104	ENST00000298910	4.8927e-02	0
12:40645105	ENST00000298910	1.8330e-01	0
12:40645106	ENST00000298910	1.0355e-01	0
12:40645107	ENST00000298910	4.8927e-02	0
12:40645108	ENST00000298910	2.3649e-01	0
12:40645109	ENST00000298910	1.8753e-01	0
12:40645110	ENST00000298910	6.1243e-02	0
12:40645111	ENST00000298910	1.0988e-01	0
12:40645112	ENST00000298910	1.1869e-01	0
12:40645113	ENST00000298910	5.5762e-02	0
12:40645114	ENST00000298910	5.5762e-02	0
12:40645115	ENST00000298910	1.1587e-01	0
12:40645116	ENST00000298910	1.0639e-01	0
12:40645117	ENST00000298910	1.6009e-01	0
12:40645118	ENST00000298910	1.1869e-01	0
12:40645119	ENST00000298910	5.8029e-02	0
12:40645120	ENST00000298910	1.3427e-01	0
12:40645121	ENST00000298910	7.8558e-02	0
12:40645122	ENST00000298910	1.2087e-01	1
12:40645123	ENST00000298910	8.6230e-02	0
12:40645124	ENST00000298910	1.6061e-01	0
12:40645126	ENST00000298910	2.0451e-01	0
12:40645127	ENST00000298910	1.0355e-01	0
12:40645128	ENST00000298910	4.8927e-02	0
12:40645129	ENST00000298910	2.4224e-01	0
12:40645130	ENST00000298910	2.9384e-01	1
12:40645132	ENST00000298910	1.6061e-01	0
12:40645133	ENST00000298910	2.9307e-01	1
12:40645134	ENST00000298910	2.7864e-02	0
12:40645135	ENST00000298910	1.4627e-01	0
12:40645136	ENST00000298910	1.6733e-01	0
12:40645138	ENST00000298910	1.1587e-01	0
12:40645139	ENST00000298910	1.1869e-01	1
12:40645140	ENST00000298910	4.8927e-02	0
12:40645141	ENST00000298910	2.4224e-01	1
12:40645142	ENST00000298910	2.3818e-01	1
12:40645144	ENST00000298910	5.5762e-02	0
12:40645145	ENST00000298910	8.2804e-02	0
12:40645146	ENST00000298910	6.3471e-02	0
12:40645147	ENST00000298910	1.6009e-01	0
12:40645148	ENST00000298910	3.0708e+00	1
12:40645150	ENST00000298910	1.6704e-01	0
12:40645151	ENST00000298910	7.8558e-02	1
12:40645152	ENST00000298910	1.2087e-01	1
12:40645153	ENST00000298910	2.3818e-01	1
12:40645154	ENST00000298910	3.1294e-01	0
12:40645155	ENST00000298910	6.1243e-02	0
12:40645156	ENST00000298910	1.0371e-01	0
12:40645157	ENST00000298910	2.3649e-01	0
12:40645158	ENST00000298910	4.3103e-02	0
12:40645159	ENST00000298910	9.7323e-02	0
12:40645160	ENST00000298910	1.2762e-01	0
12:40645161	ENST00000298910	1.2514e-01	0
12:40645162	ENST00000298910	1.0355e-01	0
12:40645163	ENST00000298910	1.6009e-01	0
12:40645164	ENST00000298910	1.0639e-01	0
12:40645165	ENST00000298910	1.1587e-01	1
12:40645166	ENST00000298910	1.2762e-01	0
12:40645167	ENST00000298910	8.6230e-02	0
12:40645168	ENST00000298910	2.3818e-01	1
12:40645169	ENST00000298910	1.6704e-01	0
12:40645170	ENST00000298910	2.3295e-01	0
12:40645171	ENST00000298910	3.0708e+00	2
12:40645172	ENST00000298910	1.6704e-01	0
12:40645174	ENST00000298910	1.0028e-01	0
12:40645175	ENST00000298910	1.6061e-01	0
12:40645176	ENST00000298910	8.7997e-02	0
12:40645267	ENST00000298910	2.0451e-01	0
12:40645268	ENST00000298910	1.1040e-01	0
12:40645269	ENST00000298910	8.7997e-02	0
12:40645270	ENST00000298910	2.9384e-01	1
12:40645271	ENST00000298910	2.9384e-01	0
12:40645273	ENST00000298910	2.7196e+00	1
12:40645274	ENST00000298910	2.3818e-01	0
12:40645276	ENST00000298910	3.1294e-01	0
12:40645277	ENST00000298910	2.3818e-01	0
12:40645278	ENST00000298910	4.6156e-02	0
12:40645279	ENST00000298910	1.6061e-01	0
12:40645280	ENST00000298910	7.8558e-02	0
12:40645281	ENST00000298910	1.2484e-01	0
12:40645282	ENST00000298910	2.9384e-01	1
12:40645283	ENST00000298910	2.3818e-01	0
12:40645285	ENST00000298910	1.0276e-01	0
12:40645286	ENST00000298910	1.4701e-01	0
12:40645288	ENST00000298910	1.1869e-01	1
12:40645289	ENST00000298910	2.1108e-01	0
12:40645290	ENST00000298910	6.1243e-02	0
12:40645291	ENST00000298910	1.4627e-01	0
12:40645292	ENST00000298910	2.1108e-01	0
12:40645293	ENST00000298910	8.0488e-02	0
12:40645294	ENST00000298910	2.3649e-01	0
12:40645295	ENST00000298910	1.1040e-01	0
12:40645297	ENST00000298910	2.5108e-01	1
12:40645298	ENST00000298910	1.2762e-01	0
12:40645300	ENST00000298910	2.8550e-01	1
12:40645301	ENST00000298910	3.1294e-01	0
12:40645302	ENST00000298910	2.9307e-01	0
12:40645303	ENST00000298910	1.6733e-01	0
12:40645304	ENST00000298910	1.6733e-01	0
12:40645306	ENST00000298910	7.8558e-02	1
12:40645307	ENST00000298910	1.3427e-01	0
12:40645308	ENST00000298910	5.8029e-02	0
12:40645309	ENST00000298910	1.1869e-01	0
12:40645310	ENST00000298910	1.6009e-01	0
12:40645311	ENST00000298910	1.0639e-01	0
12:40645312	ENST00000298910	1.6061e-01	1
12:40645313	ENST00000298910	2.6213e-01	0
12:40645314	ENST00000298910	5.5023e-02	0
12:40645315	ENST00000298910	5.8029e-02	0
12:40645316	ENST00000298910	8.2804e-02	0
12:40645317	ENST00000298910	4.3525e-02	0
12:40645318	ENST00000298910	2.9307e-01	1
12:40645319	ENST00000298910	3.1294e-01	0
12:40645320	ENST00000298910	8.7104e-02	0
12:40645321	ENST00000298910	1.5904e-01	0
12:40645322	ENST00000298910	1.1040e-01	0
12:40645323	ENST00000298910	1.2514e-01	0
12:40645324	ENST00000298910	8.4693e-02	0
12:40645325	ENST00000298910	1.2762e-01	0
12:40645326	ENST00000298910	1.2514e-01	0
12:40645327	ENST00000298910	1.8753e-01	0
12:40645328	ENST00000298910	2.1108e-01	1
12:40645329	ENST00000298910	3.9287e-02	0
12:40645330	ENST00000298910	1.7026e-01	0
12:40645331	ENST00000298910	2.5425e-01	1
12:40645333	ENST00000298910	2.3435e-01	0
12:40645334	ENST00000298910	1.8583e-01	0
12:40645335	ENST00000298910	8.5839e-02	0
12:40645336	ENST00000298910	1.5584e-01	0
12:40645337	ENST00000298910	1.0147e-01	0
12:40645338	ENST00000298910	4.8217e-02	0
12:40645339	ENST00000298910	2.3173e-01	0
12:40645340	ENST00000298910	1.8376e-01	0
12:40645341	ENST00000298910	8.5351e-02	0
12:40645342	ENST00000298910	2.0772e-01	0
12:40645343	ENST00000298910	2.8449e-01	0
12:40645345	ENST00000298910	2.0772e-01	0
12:40645346	ENST00000298910	1.3376e-01	0
12:40646712	ENST00000298910	5.5023e-02	0
12:40646713	ENST00000298910	1.1869e-01	0
12:40646714	ENST00000298910	1.0355e-01	0
12:40646715	ENST00000298910	1.0302e-01	0
12:40646716	ENST00000298910	2.9654e-01	0
12:40646717	ENST00000298910	2.1324e-01	0
12:40646719	ENST00000298910	2.4224e-01	0
12:40646720	ENST00000298910	2.4224e-01	0
12:40646722	ENST00000298910	2.0530e-01	1
12:40646723	ENST00000298910	3.1294e-01	1
12:40646724	ENST00000298910	6.1243e-02	0
12:40646725	ENST00000298910	1.2538e-01	0
12:40646726	ENST00000298910	2.5108e-01	1
12:40646727	ENST00000298910	1.2484e-01	0
12:40646728	ENST00000298910	2.0451e-01	0
12:40646729	ENST00000298910	1.0355e-01	0
12:40646730	ENST00000298910	4.8927e-02	0
12:40646731	ENST00000298910	2.6213e-01	1
12:40646732	ENST00000298910	1.6704e-01	0
12:40646734	ENST00000298910	1.8753e-01	0
12:40646735	ENST00000298910	3.1294e-01	0
12:40646736	ENST00000298910	2.3818e-01	0
12:40646737	ENST00000298910	2.4224e-01	0
12:40646738	ENST00000298910	1.1040e-01	0
12:40646740	ENST00000298910	1.1040e-01	0
12:40646741	ENST00000298910	2.5657e-01	0
12:40646743	ENST00000298910	3.1294e-01	0
12:40646744	ENST00000298910	3.1294e-01	1
12:40646745	ENST00000298910	2.3818e-01	0
12:40646746	ENST00000298910	8.6230e-02	0
12:40646747	ENST00000298910	1.6061e-01	0
12:40646749	ENST00000298910	1.8753e-01	0
12:40646750	ENST00000298910	3.1294e-01	0
12:40646751	ENST00000298910	2.3818e-01	0
12:40646752	ENST00000298910	2.3818e-01	0
12:40646753	ENST00000298910	3.1294e-01	0
12:40646754	ENST00000298910	5.5762e-02	1
12:40646755	ENST00000298910	1.0355e-01	0
12:40646756	ENST00000298910	2.3649e-01	0
12:40646758	ENST00000298910	1.0355e-01	1
12:40646759	ENST00000298910	1.1615e-01	0
12:40646761	ENST00000298910	1.8753e-01	0
12:40646762	ENST00000298910	1.1615e-01	0
12:40646764	ENST00000298910	9.7323e-02	2
12:40646765	ENST00000298910	1.2762e-01	0
12:40646766	ENST00000298910	8.7997e-02	0
12:40646767	ENST00000298910	2.0451e-01	0
12:40646768	ENST00000298910	1.0355e-01	0
12:40646769	ENST00000298910	4.8927e-02	0
12:40646770	ENST00000298910	2.6213e-01	0
12:40646771	ENST00000298910	1.6009e-01	0
12:40646773	ENST00000298910	1.1869e-01	0
12:40646774	ENST00000298910	1.0355e-01	0
12:40646775	ENST00000298910	1.0302e-01	0
12:40646776	ENST00000298910	7.8558e-02	0
12:40646777	ENST00000298910	1.6061e-01	0
12:40646778	ENST00000298910	8.7997e-02	0
12:40646779	ENST00000298910	2.9384e-01	0
12:40646780	ENST00000298910	2.3818e-01	0
12:40646782	ENST00000298910	1.8753e-01	0
12:40646783	ENST00000298910	2.3649e-01	0
12:40646785	ENST00000298910	2.3818e-01	0
12:40646786	ENST00000298910	2.7196e+00	1
12:40646788	ENST00000298910	1.0355e-01	0
12:40646789	ENST00000298910	2.1108e-01	0
